Id,Label
Q86TW2,Protein
Q6L8H4,Protein
P03915,Protein
Q8NGP0,Protein
Q9HB29,Protein
P63208,Protein
A6NM45,Protein
Q16659,Protein
Q9BPZ7,Protein
Q9NX76,Protein
Q06278,Protein
Q6ZT98,Protein
O60602,Protein
Q92543,Protein
F8WBI6,Protein
P16260,Protein
Q99613,Protein
Q86YV5,Protein
P80098,Protein
A0A0B4J245,Protein
P55291,Protein
Q9GIP4,Protein
Q8WWF5,Protein
P0DTL5,Protein
P78539,Protein
P49888,Protein
P10909,Protein
Q5GH73,Protein
P19388,Protein
Q9Y243,Protein
P05198,Protein
Q9UIE0,Protein
Q9HBU9,Protein
Q15973,Protein
Q3KNS1,Protein
Q96MM6,Protein
Q969S2,Protein
P48426,Protein
Q8IZR5,Protein
A0A0C4DH28,Protein
Q8NCQ5,Protein
Q02846,Protein
O75688,Protein
Q9UMD9,Protein
Q8N111,Protein
P55160,Protein
Q6XD76,Protein
Q9P2D0,Protein
Q3V6T2,Protein
Q9BTP6,Protein
Q567U6,Protein
Q9Y6A2,Protein
Q8NB42,Protein
Q02045,Protein
P80188,Protein
Q7Z404,Protein
Q9H0H5,Protein
A8MYB1,Protein
P56705,Protein
Q9BXJ2,Protein
A0A2R8YFM6,Protein
O95631,Protein
P43487,Protein
Q3KNW1,Protein
Q8NHY5,Protein
O14862,Protein
Q9Y2T7,Protein
Q32P41,Protein
Q9H334,Protein
Q9NUL7,Protein
Q8WVP5,Protein
P38571,Protein
Q92830,Protein
Q13613,Protein
Q05823,Protein
Q15124,Protein
Q99594,Protein
Q8N801,Protein
Q5VUJ9,Protein
Q8N6L0,Protein
Q99805,Protein
Q9Y672,Protein
P54922,Protein
Q96MH6,Protein
Q15784,Protein
P52209,Protein
Q9NYG2,Protein
Q9BZW7,Protein
Q86XI8,Protein
Q14C87,Protein
Q08AF3,Protein
Q9UKN8,Protein
Q6PF15,Protein
Q8TCU6,Protein
P31937,Protein
P15814,Protein
Q9H2J1,Protein
Q9Y3Y4,Protein
P62070,Protein
O14908,Protein
Q9H329,Protein
Q2KHT4,Protein
Q8N0U6,Protein
A8MQ27,Protein
Q96NT1,Protein
P98182,Protein
O75937,Protein
Q96SL1,Protein
P07492,Protein
Q569K4,Protein
Q96T23,Protein
P55285,Protein
P21953,Protein
Q6UXB2,Protein
Q7Z4H8,Protein
O00155,Protein
Q969R8,Protein
P09086,Protein
Q8TEQ6,Protein
Q6PG37,Protein
Q7RTR8,Protein
P05089,Protein
Q9UQ49,Protein
P23396,Protein
Q6ZTB9,Protein
A2RUT3,Protein
Q6ZRR5,Protein
B2RN74,Protein
P52797,Protein
Q14195,Protein
A0A0A0MTA7,Protein
Q9H819,Protein
P05538,Protein
P29459,Protein
P21926,Protein
Q9UK33,Protein
O00506,Protein
P55735,Protein
Q6P3S6,Protein
P26572,Protein
Q8NG78,Protein
Q9Y5E1,Protein
P11474,Protein
Q96BY2,Protein
Q9H8U3,Protein
Q5T4F4,Protein
P49767,Protein
Q14CN2,Protein
Q5JU67,Protein
Q9NYT0,Protein
Q15431,Protein
A6NEL2,Protein
Q9NXS3,Protein
Q08211,Protein
P62760,Protein
Q9H4M9,Protein
O00625,Protein
Q9Y6L7,Protein
Q14494,Protein
Q5VUY0,Protein
Q9NQ39,Protein
Q86Y56,Protein
Q9UGM1,Protein
P14854,Protein
Q86VQ1,Protein
P0C7N8,Protein
Q8NI36,Protein
Q9BX97,Protein
Q9P2F6,Protein
Q53H12,Protein
Q96JP0,Protein
Q58WW2,Protein
P43356,Protein
Q9H4L5,Protein
P00395,Protein
Q6UX65,Protein
P01344,Protein
Q8N5W8,Protein
Q96CJ1,Protein
P52961,Protein
Q9UKA4,Protein
Q7L190,Protein
Q12899,Protein
Q8NH50,Protein
P10966,Protein
Q68CQ7,Protein
Q9NYW5,Protein
Q6P1K2,Protein
Q6W3E5,Protein
Q8IWG1,Protein
Q5K4E3,Protein
O95528,Protein
O76014,Protein
P63302,Protein
P42771,Protein
Q8NBI2,Protein
P07585,Protein
Q9BSG5,Protein
Q96IK5,Protein
Q96L50,Protein
Q96K80,Protein
P30838,Protein
Q8IYW5,Protein
P62068,Protein
B2RU33,Protein
P0CG41,Protein
P01721,Protein
Q8NCE2,Protein
Q9NQ35,Protein
O43247,Protein
Q8N4L4,Protein
Q6X784,Protein
Q12840,Protein
A6NN14,Protein
Q13698,Protein
Q8NGK2,Protein
Q16670,Protein
Q5QJE6,Protein
P12034,Protein
Q8IUQ0,Protein
Q99933,Protein
A0A494C0Z2,Protein
P05155,Protein
Q92785,Protein
Q658L1,Protein
Q14995,Protein
O14924,Protein
P56378,Protein
P78412,Protein
P0DMB2,Protein
Q49AN0,Protein
P60983,Protein
Q9Y2X9,Protein
Q9H633,Protein
P01825,Protein
Q8TBR5,Protein
Q9UKY4,Protein
O43772,Protein
Q6UXC1,Protein
Q2HXU8,Protein
Q9H2C0,Protein
P21815,Protein
Q9UGF5,Protein
Q6ZWH5,Protein
A6NNM8,Protein
P26038,Protein
Q96A23,Protein
Q8NG04,Protein
P02649,Protein
Q9NQX0,Protein
Q93099,Protein
O95299,Protein
Q12999,Protein
Q01650,Protein
Q9ULI4,Protein
Q8NE28,Protein
P0C6P0,Protein
P10114,Protein
P61925,Protein
Q6FIF0,Protein
Q9BS86,Protein
Q99627,Protein
Q9GZK4,Protein
Q96RD2,Protein
Q5JXB2,Protein
Q8N6D2,Protein
A5D8W1,Protein
P23368,Protein
Q8WXH6,Protein
O75663,Protein
Q96QS1,Protein
P32297,Protein
Q309B1,Protein
P26641,Protein
Q92813,Protein
Q9NR48,Protein
Q08397,Protein
Q96EZ4,Protein
Q8WYP3,Protein
Q8TDS4,Protein
P35247,Protein
Q7Z6R9,Protein
P0CL81,Protein
Q8TEH3,Protein
Q7Z4R8,Protein
Q96HE8,Protein
Q96NZ9,Protein
Q96Q89,Protein
Q9NPP4,Protein
O60826,Protein
Q9NZ71,Protein
P63120,Protein
Q9HBV2,Protein
P84098,Protein
P0CG38,Protein
Q96A65,Protein
Q9ULU4,Protein
Q02413,Protein
Q53G59,Protein
Q6UXQ4,Protein
Q6PJE2,Protein
Q08AG5,Protein
Q2M2H8,Protein
Q5TAA0,Protein
O14929,Protein
Q5HYK7,Protein
P33778,Protein
P67809,Protein
Q969R2,Protein
Q8IU57,Protein
P43699,Protein
Q9Y232,Protein
O75475,Protein
Q53SZ7,Protein
Q8NEV4,Protein
Q96RK0,Protein
Q6ZNI0,Protein
Q92623,Protein
P55008,Protein
O75604,Protein
A0AV02,Protein
P0C869,Protein
O95013,Protein
Q4G148,Protein
Q96BD6,Protein
O43169,Protein
O14647,Protein
Q96PQ7,Protein
O95968,Protein
Q8NCI6,Protein
Q8IW41,Protein
P04000,Protein
P43366,Protein
P62633,Protein
Q13330,Protein
Q5K130,Protein
Q6PCE3,Protein
Q8WYK1,Protein
Q6Q6R5,Protein
Q9Y3D2,Protein
O00370,Protein
O14627,Protein
P25963,Protein
Q96EL2,Protein
P15172,Protein
P17658,Protein
Q8N8R3,Protein
Q15596,Protein
Q56UN5,Protein
Q9Y2G0,Protein
Q8NE00,Protein
P15516,Protein
Q4G112,Protein
Q96Q06,Protein
Q9Y4P8,Protein
P51793,Protein
P01137,Protein
O15371,Protein
Q9H213,Protein
Q9NX62,Protein
Q16527,Protein
Q13685,Protein
P0DP09,Protein
Q96LP2,Protein
P30260,Protein
Q6QNY1,Protein
Q9H7B4,Protein
Q9Y696,Protein
Q9UMR2,Protein
Q9BPX6,Protein
Q9Y2P8,Protein
P49842,Protein
Q9UBJ2,Protein
Q96DT6,Protein
P51787,Protein
P02100,Protein
P15153,Protein
Q96K78,Protein
P62820,Protein
P43115,Protein
P17405,Protein
Q6UWR7,Protein
Q156A1,Protein
P08842,Protein
Q9NPG4,Protein
P22033,Protein
Q9NZC2,Protein
Q9H503,Protein
Q5M7Z0,Protein
P0DOX6,Protein
P35680,Protein
Q15035,Protein
Q8N7P3,Protein
Q6ZST2,Protein
Q08554,Protein
O00337,Protein
Q9H0K1,Protein
Q06945,Protein
Q8WZ04,Protein
Q15120,Protein
A6NLW8,Protein
P30990,Protein
Q5MNZ6,Protein
P15882,Protein
Q96PY6,Protein
A6NCN2,Protein
Q13609,Protein
O94885,Protein
Q9BRB3,Protein
Q9H171,Protein
Q16877,Protein
Q96HA7,Protein
Q9H2K8,Protein
Q9NY37,Protein
Q5T7B8,Protein
Q8NGA1,Protein
A0A286YF60,Protein
Q15652,Protein
Q16610,Protein
Q5FBB7,Protein
Q9NYB9,Protein
O75131,Protein
O95819,Protein
O60381,Protein
Q8N3J9,Protein
O43173,Protein
Q15459,Protein
Q15170,Protein
Q86V86,Protein
Q7Z403,Protein
Q8N4C6,Protein
P27707,Protein
Q8WW01,Protein
P54845,Protein
Q9Y2Q1,Protein
Q6ZMH5,Protein
Q8NHP8,Protein
Q7Z6K1,Protein
Q8IUX8,Protein
Q9H7C4,Protein
Q96E29,Protein
Q8NCB2,Protein
Q05655,Protein
Q8N7Q2,Protein
Q96LP6,Protein
Q8NHV5,Protein
Q9UQ90,Protein
P27695,Protein
Q9Y2H9,Protein
Q86UW2,Protein
Q0D2H9,Protein
Q5ZPR3,Protein
Q9ULB5,Protein
Q99440,Protein
P51570,Protein
P35410,Protein
Q92624,Protein
P21860,Protein
Q16654,Protein
Q99954,Protein
O60938,Protein
Q9BT17,Protein
Q96SE0,Protein
Q5JRM2,Protein
P35326,Protein
Q5TEZ5,Protein
Q7RTY8,Protein
Q9UBK7,Protein
Q9H3S5,Protein
Q92876,Protein
Q9P289,Protein
Q9UNP9,Protein
O76064,Protein
Q5SZQ8,Protein
Q9BR76,Protein
P59817,Protein
Q6BDI9,Protein
P15170,Protein
Q9UHC1,Protein
Q8NGN4,Protein
Q9UJU3,Protein
Q8TBY9,Protein
P02679,Protein
Q6ZSV7,Protein
Q9BVC3,Protein
P18621,Protein
Q9UIS9,Protein
Q8NEZ5,Protein
O15347,Protein
Q8WZ75,Protein
P42766,Protein
Q6ZNM6,Protein
O00294,Protein
P05997,Protein
Q5SY68,Protein
Q86TY3,Protein
Q6DT37,Protein
Q8NHX4,Protein
P54317,Protein
Q8N5G2,Protein
Q8N5Z0,Protein
Q9NZH5,Protein
Q8WUT9,Protein
Q9HC16,Protein
Q8IZT9,Protein
Q9BXU3,Protein
Q92843,Protein
P40617,Protein
Q6ZP82,Protein
P36897,Protein
Q10589,Protein
Q9Y3P9,Protein
Q9ULW0,Protein
Q3KRA9,Protein
Q8NCT1,Protein
Q96JH7,Protein
Q9NW13,Protein
Q9H0R4,Protein
P60763,Protein
Q9BZM2,Protein
Q9UK58,Protein
Q9P2F8,Protein
P78357,Protein
A4D2H0,Protein
Q9UBI9,Protein
Q86UQ0,Protein
Q6L8H2,Protein
O77932,Protein
P01591,Protein
P0CJ89,Protein
Q8N4S7,Protein
Q8IY18,Protein
Q86WQ0,Protein
O96019,Protein
A0A075B6S9,Protein
O94818,Protein
A4D0Y5,Protein
P13765,Protein
Q96Q91,Protein
Q8IWC1,Protein
Q8N6U8,Protein
Q14721,Protein
Q9Y6P5,Protein
Q14241,Protein
Q8NAA6,Protein
Q9P2I0,Protein
Q14681,Protein
O76062,Protein
E9PRG8,Protein
Q9H9B4,Protein
O75940,Protein
Q5VXD3,Protein
Q8IV77,Protein
P51681,Protein
O14562,Protein
P49959,Protein
P13995,Protein
Q9BXJ5,Protein
Q15561,Protein
Q9ULD0,Protein
Q92995,Protein
Q53RT3,Protein
A2RUQ5,Protein
Q8N5T2,Protein
Q4G0X4,Protein
P01135,Protein
Q5VYJ5,Protein
Q16695,Protein
A8MX19,Protein
Q8N118,Protein
Q8IYJ2,Protein
Q9P1C3,Protein
Q9NS56,Protein
Q562E7,Protein
Q9BWF3,Protein
Q9Y4W2,Protein
Q9BVG4,Protein
Q8NGC4,Protein
Q96F46,Protein
Q8IXQ8,Protein
Q96T92,Protein
O43929,Protein
Q9BWW8,Protein
Q9H6D7,Protein
Q8IYJ1,Protein
A6NKL6,Protein
Q9P2D8,Protein
Q5U3C3,Protein
P51449,Protein
Q8NBE8,Protein
Q6IPT4,Protein
O95180,Protein
P22830,Protein
Q92609,Protein
P11532,Protein
Q96PH1,Protein
P01133,Protein
Q8WUD4,Protein
Q8N0Z9,Protein
Q5JWF2,Protein
Q8IZJ3,Protein
P11217,Protein
Q86UF4,Protein
Q8IUS5,Protein
Q96B54,Protein
Q9H040,Protein
P59537,Protein
A0A1B0GUU1,Protein
P51161,Protein
Q5T6M2,Protein
A4D2G3,Protein
Q5ST30,Protein
P48023,Protein
Q02779,Protein
P59541,Protein
Q7Z7F0,Protein
P62829,Protein
Q15878,Protein
Q400G9,Protein
Q9H106,Protein
Q9BZL6,Protein
Q9Y5N6,Protein
P22570,Protein
O14495,Protein
W6CW81,Protein
D6RF30,Protein
O15427,Protein
Q02809,Protein
Q9ULG3,Protein
Q96A26,Protein
Q9P2J2,Protein
P09382,Protein
Q13287,Protein
Q05925,Protein
Q8TAC1,Protein
O00116,Protein
P61573,Protein
Q9BPZ2,Protein
O14753,Protein
Q99758,Protein
Q9HD47,Protein
Q9UDT6,Protein
P07332,Protein
Q86T20,Protein
P02749,Protein
Q9Y623,Protein
Q9NPE6,Protein
Q9UKI8,Protein
P26639,Protein
P01705,Protein
Q99583,Protein
Q8N8B7,Protein
Q7Z4W1,Protein
Q8TCU3,Protein
Q13349,Protein
O00408,Protein
Q9BXL5,Protein
Q9H6Q3,Protein
A0A0B4J275,Protein
Q9H0E2,Protein
Q96MC5,Protein
P30542,Protein
Q9H9T3,Protein
Q5VUD6,Protein
Q9BT22,Protein
Q92542,Protein
O95235,Protein
P56202,Protein
Q53FT3,Protein
P02452,Protein
P51790,Protein
Q9ULV1,Protein
P01282,Protein
P60880,Protein
Q13183,Protein
P01034,Protein
Q6ICH7,Protein
Q6ZV60,Protein
P11277,Protein
P18065,Protein
Q86SH2,Protein
Q9UKS6,Protein
Q9UK99,Protein
Q6P7N7,Protein
Q96JE7,Protein
P11274,Protein
Q9P265,Protein
P40261,Protein
Q13503,Protein
P55198,Protein
Q99720,Protein
Q8WXA2,Protein
Q9ULI0,Protein
Q92819,Protein
Q8NGB2,Protein
Q8N814,Protein
P10398,Protein
P0DMW4,Protein
O75494,Protein
Q5VZ03,Protein
Q92692,Protein
Q8IU54,Protein
P33908,Protein
Q8NEM0,Protein
C9J202,Protein
Q92535,Protein
P20936,Protein
O75165,Protein
Q6AI08,Protein
Q9BRG1,Protein
Q9H300,Protein
P20933,Protein
Q3C1V8,Protein
Q8NHU3,Protein
P48764,Protein
O75593,Protein
Q9BTD8,Protein
Q9BQP7,Protein
P51809,Protein
Q14CS0,Protein
Q5JQD4,Protein
P0CG23,Protein
P09417,Protein
P0DI81,Protein
Q6P2E9,Protein
O75347,Protein
O75192,Protein
O15075,Protein
P0DP72,Protein
Q96RE9,Protein
P56856,Protein
Q9NZD1,Protein
Q6NYC1,Protein
Q86XR2,Protein
Q13823,Protein
Q9BZJ4,Protein
Q5S007,Protein
Q13323,Protein
Q99575,Protein
Q9UBF8,Protein
Q6UWN0,Protein
P10600,Protein
Q7Z2G1,Protein
Q8NGY0,Protein
Q13569,Protein
P62314,Protein
P80303,Protein
Q9BZV3,Protein
P53597,Protein
P22626,Protein
Q9Y458,Protein
Q9BWX5,Protein
B7ZAP0,Protein
P0CG20,Protein
Q92564,Protein
P12109,Protein
Q9H2R5,Protein
Q9Y6Q6,Protein
O95136,Protein
Q8IZJ1,Protein
P40925,Protein
Q9P1U0,Protein
Q9NRD9,Protein
Q8WY07,Protein
A4QMS7,Protein
Q9UPQ7,Protein
Q96J92,Protein
Q9NYJ7,Protein
Q9H7X0,Protein
P43632,Protein
Q9BVN2,Protein
Q8IX30,Protein
Q96MF0,Protein
Q9NZJ5,Protein
O15527,Protein
P58397,Protein
Q3SXZ3,Protein
Q96AZ6,Protein
Q86U17,Protein
Q9Y6X6,Protein
Q9BX67,Protein
Q07325,Protein
P78364,Protein
Q7Z309,Protein
Q9NZN9,Protein
Q969X5,Protein
Q9NVT9,Protein
B7ZC32,Protein
Q9UJX3,Protein
Q8NA19,Protein
Q13790,Protein
Q96QS6,Protein
Q8NBF1,Protein
Q96DN6,Protein
Q9UI72,Protein
O94892,Protein
O75121,Protein
Q00610,Protein
Q96LK8,Protein
Q6ISS4,Protein
Q02363,Protein
P41219,Protein
P22301,Protein
O95907,Protein
Q9Y5V0,Protein
O95294,Protein
Q86SH4,Protein
Q8N8P6,Protein
Q9UBR1,Protein
Q16666,Protein
P0CJ75,Protein
Q9H628,Protein
Q8N1C3,Protein
Q76NI1,Protein
Q9BUF5,Protein
P14778,Protein
P57071,Protein
Q15695,Protein
A8K855,Protein
Q6ZNK6,Protein
P81534,Protein
O14807,Protein
Q14568,Protein
A0A0C4DH41,Protein
Q96CN4,Protein
Q9NX18,Protein
Q6NUK1,Protein
Q8TCP9,Protein
Q9UL15,Protein
Q6ZUJ8,Protein
Q9UBM7,Protein
Q96LB8,Protein
O15218,Protein
Q8NHG7,Protein
Q9H2J4,Protein
A0A096LPI5,Protein
Q96L14,Protein
Q96EG3,Protein
Q13480,Protein
Q9BT76,Protein
A8MSI8,Protein
P31943,Protein
O14683,Protein
P40199,Protein
Q13332,Protein
Q9NXR1,Protein
P11597,Protein
O15209,Protein
Q9NZS2,Protein
P51636,Protein
Q9HDB5,Protein
Q00978,Protein
Q8NCG7,Protein
Q8TDS7,Protein
Q5T751,Protein
Q7Z5J1,Protein
Q13733,Protein
Q969E1,Protein
Q5XG92,Protein
Q8WYJ6,Protein
Q765I0,Protein
P35227,Protein
Q9BVV6,Protein
P25208,Protein
Q96A44,Protein
P53816,Protein
Q9P1W8,Protein
Q8IVG5,Protein
Q8WTZ4,Protein
Q9HCM7,Protein
P28039,Protein
P29083,Protein
O95935,Protein
Q5VV42,Protein
Q9UHR6,Protein
Q8NGJ4,Protein
P22079,Protein
Q6ZN28,Protein
Q969Y0,Protein
Q8N9B5,Protein
P61088,Protein
A6NI15,Protein
Q9BY19,Protein
Q9NRJ1,Protein
Q96SI1,Protein
Q8N7K0,Protein
Q8NH76,Protein
Q9NX02,Protein
O15067,Protein
Q6PJT7,Protein
P0DMV8,Protein
Q8TB68,Protein
P13637,Protein
Q96C11,Protein
Q8NC51,Protein
Q9UDX4,Protein
Q6ZR03,Protein
Q9BXM7,Protein
Q63ZE4,Protein
O00330,Protein
Q86YF9,Protein
Q99611,Protein
Q9UKK3,Protein
P22090,Protein
Q5T440,Protein
Q15583,Protein
Q6KB66,Protein
P63151,Protein
A4D1U4,Protein
Q6TDU7,Protein
P27635,Protein
Q8IWB9,Protein
Q8TCU4,Protein
Q8N130,Protein
Q9Y2K5,Protein
Q3ZM63,Protein
Q5D862,Protein
Q6ZNJ1,Protein
Q14164,Protein
O14810,Protein
Q13615,Protein
Q9Y3T9,Protein
Q6DKI7,Protein
P40225,Protein
Q9NYK6,Protein
Q5VZM2,Protein
Q3B820,Protein
Q7RTM1,Protein
Q6P5X5,Protein
O43155,Protein
Q5BJF6,Protein
Q9NQG1,Protein
Q9Y6A9,Protein
O75311,Protein
Q9Y561,Protein
P0DPF4,Protein
Q96NJ1,Protein
Q00266,Protein
A8K0Z3,Protein
Q9H813,Protein
Q96S86,Protein
P59051,Protein
P02748,Protein
Q8TAX0,Protein
Q9NUA8,Protein
Q9BST9,Protein
Q96IV6,Protein
Q9UHP7,Protein
P80370,Protein
P17931,Protein
P17600,Protein
Q99418,Protein
P0C628,Protein
Q14184,Protein
Q16762,Protein
Q63HN1,Protein
Q9Y6G3,Protein
Q9Y483,Protein
Q9UI38,Protein
Q9H1P3,Protein
Q7RTU7,Protein
O60828,Protein
Q9P2N6,Protein
P42785,Protein
Q6P1L6,Protein
Q53T94,Protein
P0C7N5,Protein
Q06828,Protein
P29401,Protein
Q9H0M4,Protein
O14735,Protein
Q15053,Protein
Q7KZI7,Protein
P86452,Protein
Q9Y5G5,Protein
Q8ND56,Protein
Q99828,Protein
Q8TD84,Protein
Q00994,Protein
Q9NQ79,Protein
Q6NY19,Protein
Q9P016,Protein
Q9NXV2,Protein
Q71RH2,Protein
Q86UW8,Protein
Q86TU7,Protein
Q86W47,Protein
Q9NPB8,Protein
O14798,Protein
A0A1B0GX68,Protein
Q8IW00,Protein
P17039,Protein
P08218,Protein
O14514,Protein
Q8WWA1,Protein
P0DP01,Protein
Q9BXU8,Protein
P0C843,Protein
Q6P158,Protein
Q32NB8,Protein
Q8WTQ1,Protein
P57060,Protein
P52566,Protein
Q96GD4,Protein
P53004,Protein
H3BQL2,Protein
P52788,Protein
Q86VX2,Protein
P43897,Protein
Q9H0R8,Protein
P13640,Protein
Q9Y3M2,Protein
Q13478,Protein
P31512,Protein
Q13093,Protein
Q8ND71,Protein
Q96R28,Protein
P63172,Protein
Q8WXE1,Protein
P56696,Protein
Q9UHK6,Protein
P51553,Protein
Q9Y235,Protein
P35523,Protein
Q9H9G7,Protein
Q8IZS8,Protein
Q8IZF5,Protein
Q9NS64,Protein
P17480,Protein
O75113,Protein
Q9GZR7,Protein
P51690,Protein
Q96SB8,Protein
Q9HCL2,Protein
P14091,Protein
P85299,Protein
Q8WUR7,Protein
Q9GZZ9,Protein
A6NGE4,Protein
P13535,Protein
Q68DV7,Protein
Q6P9G0,Protein
Q96SF7,Protein
Q8IUF8,Protein
Q9P1J3,Protein
P30825,Protein
Q96KX2,Protein
Q9HBF5,Protein
Q16696,Protein
P10451,Protein
O75907,Protein
Q6UY11,Protein
A0A1B0GVH6,Protein
A6NEC2,Protein
Q6ZMU5,Protein
Q8NH81,Protein
Q9NXP7,Protein
Q96MN2,Protein
P04183,Protein
P60953,Protein
O75161,Protein
Q9NVE4,Protein
Q96BM0,Protein
Q53GA4,Protein
Q6ZU69,Protein
Q9P0J0,Protein
Q13304,Protein
Q9UKN1,Protein
P21709,Protein
Q9HCD5,Protein
Q9UGN4,Protein
P03979,Protein
P06753,Protein
P17482,Protein
Q8WWF1,Protein
P54578,Protein
Q8NGJ2,Protein
P08473,Protein
Q9Y4C4,Protein
Q9NSD7,Protein
Q9UBQ0,Protein
Q15825,Protein
Q13510,Protein
P47902,Protein
P31415,Protein
Q96FE7,Protein
A0A087WW87,Protein
P51617,Protein
Q9NTG7,Protein
Q5VT79,Protein
A3QJZ7,Protein
O75970,Protein
P47900,Protein
Q9H063,Protein
P10253,Protein
Q6ZNH5,Protein
P08240,Protein
Q9HAV5,Protein
P51575,Protein
Q86VQ3,Protein
Q13620,Protein
Q9BQG1,Protein
Q9C0F0,Protein
Q9NWW7,Protein
Q96P70,Protein
Q99797,Protein
Q6IN84,Protein
Q9BUE6,Protein
Q6NT04,Protein
Q99735,Protein
Q14202,Protein
Q8TF61,Protein
A0AVT1,Protein
O75603,Protein
Q9GZV5,Protein
Q8N7J2,Protein
A6NNS2,Protein
P0DUQ2,Protein
Q9H5Z1,Protein
Q96M20,Protein
Q8NC26,Protein
P08631,Protein
Q04323,Protein
Q96CA5,Protein
Q68D20,Protein
Q7Z3K6,Protein
P61254,Protein
Q8N6P7,Protein
Q9HC23,Protein
A6NFE2,Protein
Q9NYR9,Protein
Q8NAN2,Protein
Q8TE56,Protein
Q9H0C5,Protein
Q9P127,Protein
O15050,Protein
O60333,Protein
O00443,Protein
Q9BXY4,Protein
P26842,Protein
Q96PD2,Protein
P15313,Protein
Q96SR6,Protein
Q8N7R1,Protein
P54136,Protein
Q96K17,Protein
Q9UBQ7,Protein
Q86WG5,Protein
Q92833,Protein
O75177,Protein
Q9NXC5,Protein
Q15916,Protein
A6NHT5,Protein
P01258,Protein
Q15198,Protein
A8MTL3,Protein
Q5T4B2,Protein
Q92759,Protein
A0A0A6YYG2,Protein
Q0Z7S8,Protein
O43615,Protein
Q9UBU2,Protein
Q05066,Protein
Q9P086,Protein
Q9Y5E3,Protein
P50897,Protein
P35318,Protein
Q9H3C7,Protein
Q9UEU5,Protein
Q9UHI7,Protein
Q96GT9,Protein
P0DUH7,Protein
Q8TDJ6,Protein
P53611,Protein
Q14692,Protein
Q9Y4L5,Protein
Q5TYW1,Protein
Q9NS25,Protein
Q9BQ48,Protein
Q9NWW9,Protein
O75027,Protein
Q9GZU7,Protein
P52564,Protein
A2RTX5,Protein
Q9UNH6,Protein
Q14246,Protein
Q86XT2,Protein
Q96GS4,Protein
Q56A73,Protein
Q96PX6,Protein
Q8NGF9,Protein
A0A1B0GUA5,Protein
Q6S9Z5,Protein
Q3KQZ1,Protein
Q9Y5K3,Protein
P0C7P1,Protein
Q9BXB5,Protein
O95359,Protein
Q92674,Protein
O60812,Protein
Q9WJR5,Protein
P15328,Protein
Q8N5S1,Protein
P18827,Protein
Q8IYD1,Protein
Q10571,Protein
Q9H244,Protein
Q5I7T1,Protein
Q9Y5K5,Protein
O75461,Protein
Q96DU9,Protein
Q9H9E3,Protein
Q9BYV2,Protein
Q2WGJ8,Protein
Q6UWS5,Protein
Q8IZD6,Protein
Q9UL36,Protein
P52895,Protein
Q9H8T0,Protein
P78358,Protein
O94876,Protein
O95067,Protein
Q99675,Protein
Q9UJX6,Protein
Q5JTV8,Protein
Q8NCM8,Protein
Q13237,Protein
H3BU77,Protein
P10635,Protein
O75325,Protein
P10721,Protein
Q96PV6,Protein
Q86YW7,Protein
Q8NDT2,Protein
O15130,Protein
P46059,Protein
Q685J3,Protein
Q9HD64,Protein
Q4G0N7,Protein
Q4LDG9,Protein
P15954,Protein
P23760,Protein
O75151,Protein
Q8NFF5,Protein
A5PLL7,Protein
A0A087X0M5,Protein
Q99436,Protein
P29508,Protein
Q92993,Protein
Q8WXA9,Protein
A0A0C4DH55,Protein
Q8WYQ5,Protein
Q92753,Protein
O60243,Protein
Q9Y5S9,Protein
Q7Z388,Protein
Q9Y5P1,Protein
Q8N6R0,Protein
Q14126,Protein
Q8N5V2,Protein
P06396,Protein
Q9GZZ6,Protein
Q8NGL1,Protein
Q96QD5,Protein
Q96A05,Protein
P01848,Protein
Q96CX6,Protein
O95340,Protein
Q9UMR3,Protein
O96014,Protein
Q15560,Protein
Q13393,Protein
Q6P3X8,Protein
Q9BZM5,Protein
O14525,Protein
P56693,Protein
O15540,Protein
Q8IXU6,Protein
Q96A46,Protein
Q6VN20,Protein
Q9UNI1,Protein
O15247,Protein
Q9H7H0,Protein
P59942,Protein
O75830,Protein
Q9NR31,Protein
Q9C0H2,Protein
A0AV96,Protein
O75570,Protein
Q9H252,Protein
Q96PE3,Protein
Q00535,Protein
Q9Y6M7,Protein
Q5VUJ6,Protein
Q9GZQ6,Protein
Q8NBD8,Protein
Q9BRX8,Protein
Q6STE5,Protein
Q969I3,Protein
Q9NVM6,Protein
Q9NYK1,Protein
Q13291,Protein
O75474,Protein
Q08708,Protein
Q9H3H5,Protein
P60484,Protein
Q92597,Protein
A6NDE4,Protein
Q9UK55,Protein
Q13166,Protein
Q9ULU8,Protein
Q6P4F2,Protein
Q969V6,Protein
Q13588,Protein
Q9Y6N3,Protein
Q9UI15,Protein
O43448,Protein
O95243,Protein
Q8NGV5,Protein
P35659,Protein
A0A1W2PR48,Protein
Q4U2R8,Protein
Q9UI08,Protein
Q8WVQ1,Protein
Q86XK2,Protein
Q14872,Protein
Q99584,Protein
A3KMH1,Protein
Q8TAG9,Protein
Q9Y2N7,Protein
Q6ZVD7,Protein
P43004,Protein
Q9NQV7,Protein
Q8N2K0,Protein
Q92900,Protein
Q9N2J8,Protein
Q0VD86,Protein
Q5SXM2,Protein
Q9HAU6,Protein
Q86SR1,Protein
Q49AG3,Protein
P20132,Protein
Q9UN74,Protein
A0A1B0GX56,Protein
Q6ZSG1,Protein
P05305,Protein
Q5BKT4,Protein
P01614,Protein
